protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
o60760,0.04817192295193156,0.03796436343111104,0.01604330281131802,0.014954431019141966,0.02312575302541573,0.006711147922029939,0.007151169803438748,0.03501908691742259
p46940,0.0,0.009857042279741117,0.0,0.010489883027501656,0.015332137519144038,0.0,0.007363814446242809,0.018964715357703915
q14571,0.0,0.01747743247538379,0.0,0.0,0.006595222867543421,0.0,0.0,0.01773624998716027
o00522,0.0,0.018676099735862296,0.0,0.0,0.01854658947303311,0.0,0.0,0.012630041765102056
q5vwp3,0.031029717914703624,0.03127786225833592,0.026561212199001212,0.025794302859234924,0.016901045515169095,0.017732102697773207,0.0,0.036612386784980036
o75344,0.0,0.0,0.0,0.028607393527539868,0.006580521906888363,0.0,0.014720876337547628,0.0
q7rtt9,0.020123447482274518,0.021560983864522248,0.022079042779354317,0.0,0.0,0.023981687923260005,0.0,0.0
q8wtw4,0.0,0.0,0.00637603020569066,0.0,0.0,0.006914480698458792,0.0,0.0
o43541,0.005782639155924094,0.0061941914677673526,0.010067487196214864,0.032025159989971075,0.02865415739528833,0.0068842058263940955,0.022098552900059423,0.014617048032681258
p31641,0.0,0.006221687878762079,0.0,0.0,0.0,0.0,0.0,0.006313227085283502
p50336,0.0,0.0,0.0,0.0,0.006596805855819731,0.0,0.0,0.0
q16643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006313347369889244
p35348,0.013493383514987453,0.0161024396790209,0.012758100971620681,0.0,0.0,0.0,0.0,0.01263098534446831
q14149,0.0,0.0,0.006375870517183161,0.0,0.006596268997117399,0.006914307524388526,0.0,0.0
q5t6x5,0.01349193334049758,0.009862158919707355,0.0,0.0,0.0,0.0,0.0,0.0
p18283,0.0,0.006221819662130931,0.0,0.0,0.0,0.0,0.0,0.0
q9nvu7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016330758129416145
p50416,0.023768035243215378,0.03326533271457225,0.010032376371110369,0.013144520783841745,0.0,0.0,0.0,0.03671916944024348
q9h4b6,0.0,0.018679178104484186,0.0,0.0,0.006594961222769672,0.0,0.0,0.018956144307359785
o43623,0.005795651253675785,0.0062081296407534205,0.006362397452093284,0.017137364875791383,0.02714530625505592,0.0,0.017155360858195766,0.009988545512028178
q8n0v4,0.0,0.0,0.0,0.0,0.006596805855819731,0.0,0.0,0.0
o76083,0.0,0.006212294113519755,0.0,0.017127181246633216,0.0,0.0,0.017118495495350168,0.02746365173482935
q9np31,0.025730765676288892,0.006214745438779166,0.0,0.0,0.0,0.0,0.0,0.009996963232052979
o15516,0.048710832709081504,0.04229615855893942,0.04985060063706575,0.023840776270700092,0.02486071032857376,0.039452965878948226,0.01789411207890637,0.03978968650522374
q9nvh6,0.0,0.009864607054642522,0.0,0.0,0.0,0.0,0.0,0.0
q9nv58,0.1001270213668517,0.10295303205453689,0.029036233005660144,0.03517369715589671,0.027980507734366656,0.015381014526688268,0.028013456932175215,0.08503901102201901
q9udy2,0.0,0.0,0.0,0.0,0.006596805855819731,0.0,0.0,0.0
q01196,0.02678449995826954,0.018653639601560672,0.010085418546584155,0.02524769879581064,0.024478329434230034,0.010939124038440252,0.0,0.0
q86ys6,0.0,0.0,0.0,0.0,0.006596805855819731,0.0,0.0,0.0
o60942,0.030713052876990346,0.017452177273007883,0.01008603038635142,0.0,0.0,0.0,0.0,0.017700027899361242
p53805,0.027366805749723493,0.03204532501638715,0.017823251973175403,0.017033497226355217,0.034586205585011534,0.010880252228328686,0.0,0.025309522303357035
q9gzv5,0.027004874534877012,0.052606857521371155,0.009563404741893359,0.014563652407497563,0.05951752629995642,0.010375152318314235,0.0,0.04267055821733177
o75461,0.005797669693719977,0.027486148669754146,0.0,0.0,0.006584622615804443,0.0,0.0,0.027913704794357567
q9h7d7,0.019327973284824607,0.01973864665232608,0.0,0.0,0.0,0.0,0.0,0.0
q96p44,0.0,0.006221687878762079,0.0,0.0,0.0,0.0,0.0,0.006313227085283502
q86si9,0.033787414124035846,0.032836467598501236,0.027213122231981413,0.0,0.006535123692785061,0.013712886622633893,0.0,0.03021062718965971
o75899,0.0,0.0,0.0,0.0,0.006596805855819731,0.0,0.0,0.0
q16560,0.005804916191283422,0.018686229419308028,0.016503861230080196,0.01324133850491009,0.0,0.0,0.0,0.010002285289919859
q8nfj9,0.0,0.0,0.0,0.0,0.013206786763714515,0.0,0.0,0.0
o43583,0.048172851589408094,0.05508573251137676,0.0,0.014706644027868355,0.0,0.0,0.0,0.04239509250952704
o00151,0.013263933970618185,0.01720167915811466,0.0,0.03995902743524471,0.023431064403518952,0.0,0.033618678980506904,0.00983689621741614
q9bv57,0.0,0.0,0.0,0.0,0.006596805855819731,0.0,0.0,0.0
q9ukl6,0.0,0.0,0.010106988784437346,0.0,0.010455859182068603,0.010962520143056518,0.0,0.0063120065451920445
q9ubc3,0.013486705664448076,0.02240141464263164,0.0,0.0066127938723013185,0.0153187743669235,0.0,0.0,0.01632314084501461
q9y6k1,0.023345616241443226,0.02496940621420408,0.0,0.006609572764199283,0.017051838107195842,0.0,0.0,0.014644139375875819
q7l8a9,0.011620137840595979,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q92922,0.0,0.0,0.0,0.0,0.015326462620920604,0.0,0.0,0.0
q9npc6,0.0057565107169604245,0.037464696750688475,0.0,0.03548999336583608,0.006537876881133169,0.0,0.0,0.026906037821884093
q02641,0.0,0.0,0.01010852139114976,0.0,0.0,0.0,0.0,0.006312963687205981
q86x52,0.0,0.0,0.0,0.0,0.006596805855819731,0.0,0.0,0.0
q9nzv1,0.0,0.014450681220256702,0.0,0.0,0.019812466656407637,0.0,0.0,0.0
o95922,0.0,0.006221687878762079,0.0,0.0,0.0,0.0,0.0,0.006313227085283502
q16842,0.0,0.012446630590971536,0.0,0.0,0.0,0.0,0.0,0.012630237114090012
q16581,0.01502915506413325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q8iwu5,0.019330896359688376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
o15294,0.026711493574090497,0.03670197786076125,0.017820590079406656,0.0,0.006552118653951079,0.006868028476324746,0.0,0.03125920761080455
p15382,0.018237804457336096,0.024090758629668706,0.09305217040965559,0.018417630697191628,0.07708270865263606,0.10336698480008168,0.0,0.03223646667103989
q9hbu9,0.005803140046313644,0.00621615141320204,0.022186639675494422,0.006614090556028615,0.0,0.0,0.007361580821355508,0.0
q9uj96,0.005807588406068404,0.006220916364169155,0.006375501916914193,0.0,0.006595887655225343,0.0069139077961308144,0.0,0.0063124442194567925
q9uj37,0.009207452068736218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q9ubk2,0.02713556248522161,0.0341322015991883,0.010025317818559084,0.010410093025288022,0.0065400425868058195,0.0,0.007304848092789536,0.0332423368947731
q08345,0.04541580402281287,0.07194673808837898,0.03307935463102469,0.026350469918862498,0.012224810086905806,0.021436859901636154,0.028352907184325548,0.0445865656833323
q15149,0.0,0.029086838976469295,0.028136480929317385,0.006596938690363409,0.03265644235992917,0.0,0.0,0.0
q6wn34,0.0,0.0,0.010107719828410733,0.0,0.0,0.0,0.0,0.012633935853948878
q92908,0.008982995414242613,0.025978346746875037,0.02450525215043267,0.031050012638106837,0.05376181182935177,0.006744985932514902,0.023020950292150153,0.032009180510829
p34947,0.024300735858645756,0.044749044232340565,0.026258431260847648,0.006463574040912451,0.019348420732533716,0.025183571540704906,0.0,0.04740517383698203
q9ns37,0.0162885675049631,0.012421435027626321,0.026797307168116777,0.0,0.01978707444096247,0.01944002112578813,0.0,0.020008409284483514
q15796,0.04250287435188839,0.04489301844257285,0.036163773755923743,0.03699358274408292,0.04290618975214057,0.01678283651519875,0.030976194125824093,0.04425791228445857
q92523,0.017412569157276382,0.022381448174382854,0.0063616770099109545,0.010476217804361697,0.006581584854500684,0.0,0.0,0.028414122275759
q96dt6,0.011622778620771603,0.006221300499256647,0.0,0.0,0.0,0.0,0.0,0.0
q9ujy1,0.02675020394609701,0.03140506596007152,0.012713542085231986,0.0,0.0,0.013792211465370921,0.0,0.028301781578443673
o00168,0.038074237730627916,0.04875065889141568,0.0378119407456323,0.0166653060166581,0.0,0.022472504642104752,0.0,0.03733325973594162
p22459,0.0,0.0062194296984671976,0.010108507168837277,0.0,0.0,0.010966523368820067,0.0,0.012633869201964937
q9nry6,0.009207452068736218,0.0,0.0,0.0,0.0,0.0,0.0,0.0
q9y2u8,0.0,0.0,0.0,0.0,0.019812715700600416,0.0,0.0,0.012628761715892946
q9ubn4,0.022127221919885233,0.009838467366134985,0.01479688873389783,0.0,0.010434796800920795,0.006897685479495198,0.0,0.03253677712421072
q8tap9,0.0,0.0,0.0,0.0171332841576847,0.0,0.0,0.0,0.0
