protein,IHD,CM,ARR,VD,CHD,CCD,VOO,OTH
q9ubc3,0.11112612649913559,0.11160845348541287,0.1109860078514223,0.1110244618486537,0.11114400816625679,0.1109860078514223,0.1109860078514223,0.11115291859485173
q9y6k1,0.11166174598414384,0.11149476749110246,0.11093194629499,0.11097038156118508,0.11112908923863878,0.11093194629499,0.11093194629499,0.11101623054496984
q7l8a9,0.11115790360281814,0.11110526204964774,0.11110526204964774,0.11110526204964774,0.11110526204964774,0.11110526204964774,0.11110526204964774,0.11110526204964774
q92922,0.1111000262986319,0.1111000262986319,0.1111000262986319,0.1111000262986319,0.1111997896109449,0.1111000262986319,0.1111000262986319,0.1111000262986319
q9npc6,0.11013323114446943,0.11423009186847169,0.11011580231599376,0.11354075601755123,0.11014062573945478,0.11011580231599376,0.11011580231599376,0.11149208596607786
q02641,0.111102005198467,0.111102005198467,0.11116277845562872,0.111102005198467,0.111102005198467,0.111102005198467,0.111102005198467,0.11112318515510212
q86x52,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11110832809236551,0.11113337526107585,0.11110832809236551,0.11110832809236551,0.11110832809236551
q9nzv1,0.11108335774783143,0.11115930352712923,0.11108335774783143,0.11108335774783143,0.11125719223805067,0.11108335774783143,0.11108335774783143,0.11108335774783143
o95922,0.111106640747795,0.11112569317730572,0.111106640747795,0.111106640747795,0.111106640747795,0.111106640747795,0.111106640747795,0.11112782158812916
q16842,0.1110977319295692,0.11115476050035895,0.1110977319295692,0.1110977319295692,0.1110977319295692,0.1110977319295692,0.1110977319295692,0.11116111599265666
q16581,0.11123446784964071,0.1110956915187949,0.1110956915187949,0.1110956915187949,0.1110956915187949,0.1110956915187949,0.1110956915187949,0.1110956915187949
q8iwu5,0.11133220950726476,0.11108347381159189,0.11108347381159189,0.11108347381159189,0.11108347381159189,0.11108347381159189,0.11108347381159189,0.11108347381159189
o15294,0.1114606182546273,0.11390922402122852,0.11064085126067176,0.11035567288387979,0.11038055038140245,0.11040627461433623,0.11035567288387979,0.11213546281609431
p15382,0.08367647457782605,0.08457762564427869,0.1692435079697659,0.08356301822545209,0.1422029705353409,0.1814570510807152,0.08288794424571591,0.0895034634751894
q9hbu9,0.11102534078523482,0.1110268062538373,0.11178345535052966,0.11104623231599187,0.11100777077842679,0.11100777077842679,0.1110870821806992,0.11100777077842679
q9uj96,0.11111044654759211,0.11111191313954014,0.11112330022439648,0.11109286307260813,0.11111790675503651,0.11114380282917823,0.11109286307260813,0.11111404128643197
q9uj37,0.11114234061814994,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127,0.11110720742273127
q9ubk2,0.11179416324428766,0.11379001889957514,0.11024779396395895,0.11027303055673837,0.11017711039376842,0.11015227874741945,0.11023097892876438,0.11318234651806813
q08345,0.11661091479883685,0.14507167564006,0.10625436948260966,0.10414656692529499,0.102972896017922,0.10373674356488088,0.10467338137437415,0.1136299550425322
q15149,0.11071990196924483,0.11187267621327568,0.1116520781451564,0.11075826376715259,0.11211747202819114,0.11071990196924483,0.11071990196924483,0.11071990196924483
q6wn34,0.1110931952821447,0.1110931952821447,0.11115396372024569,0.1110931952821447,0.1110931952821447,0.1110931952821447,0.1110931952821447,0.1111936693047413
